9882 27338
9400 9731 -812
6192 4422 989
3487 7795 -884
9455 9218 620
5515 8574 -563
8691 9074 49
9410 3353 492
9321 5312 -262
2157 9257 -293
4297 7486 329
2065 8626 -567
9118 3282 -624
4270 4860 -439
9083 4727 624
5294 2327 -147
1138 393 486
415 1867 -175
8376 2026 -269
2228 4593 38
4687 2258 289
2332 714 605
6694 7428 -194
5702 8718 85
8948 7981 -726
9766 6757 -84
6181 7379 -278
3442 5789 712
8682 2253 -527
1353 4383 934
7039 6015 998
3888 3771 -916
1124 7195 549
555 247 554
715 204 -86
2617 4127 349
1426 2604 377
5454 5185 -286
5876 9813 469
7846 7536 496
5283 9264 -971
6571 6160 747
5338 3861 539
2474 8053 -371
4103 555 -596
2068 436 904
8745 1462 -354
8536 9028 885
6291 6234 513
2398 6705 -373
1242 3800 846
251 1205 -240
4419 5109 -586
7404 6873 554
1260 4411 512
1270 1871 -460
7298 3918 56
6200 3266 -684
7749 5473 367
8439 8745 284
1759 5642 -312
5367 2925 -685
5710 2969 -703
2343 7483 -406
6071 5437 862
905 8934 591
1865 1037 -177
3997 8572 965
1881 5837 387
1924 3656 879
6815 4011 72
1773 6897 -703
8072 4404 935
6259 3179 -462
4479 6894 -408
6124 481 -99
1750 6052 -414
5779 288 528
6129 6249 96
2483 4150 636
3227 433 -273
1053 8359 -159
9480 1433 -452
3169 8552 -311
4174 3432 -373
4333 9052 -753
1567 1122 -499
8757 5763 906
1663 7592 -672
3172 2188 -220
2678 2130 -310
5692 8397 286
4959 6425 432
7916 443 -395
3637 4951 741
3500 6438 694
2945 5730 -842
6558 7130 619
5543 318 -392
1948 5566 608
9593 3309 133
4649 2537 335
7602 5387 -157
3629 970 -166
7320 420 198
4507 9823 -887
5160 3584 823
1197 3905 178
189 981 704
6951 4460 -383
5553 1896 -644
686 9694 -934
9653 4454 -3
7115 7055 -290
385 2773 -29
6664 4426 -180
8830 4673 612
371 2082 -794
1923 4803 -716
5905 1107 666
7110 8212 631
1348 2220 286
9449 2132 -294
3300 778 -178
5690 5100 -472
8759 2350 -778
3777 9513 195
8531 8025 806
2870 6390 242
250 1830 840
8731 3910 125
2892 1875 388
2230 8323 -880
8052 8765 -393
5858 8826 391
890 8963 574
2802 5243 412
7953 8129 988
7531 355 -251
4697 6264 861
8476 2390 -468
9721 8798 -114
8352 2306 862
3704 9048 -359
5077 4969 -24
6520 1968 -306
1485 4598 -495
5872 3279 945
4074 3886 -727
2372 6413 -787
934 8186 -398
8078 3347 807
8027 3812 -129
8656 719 -110
2947 1834 511
142 516 125
9136 4678 -46
3270 5728 991
8399 7634 242
9724 7774 -3
1518 1798 736
2265 2304 815
5358 7114 -349
2900 3476 609
6172 5078 -840
3268 6569 417
9159 572 336
94 3177 -821
2875 8102 -566
2027 8204 -332
4052 4965 -990
7824 4716 -812
8728 7772 -955
803 1769 941
3523 8881 -128
9697 6478 374
7953 1199 -305
8531 9596 591
8954 9045 -163
5955 3530 839
4095 6505 -336
13 6579 -558
7406 9508 917
5701 8649 483
8402 5019 -824
2618 5248 -575
8382 9184 -232
4067 9133 -485
5976 7224 -725
3834 1513 840
946 1128 -482
3805 7295 -490
4521 6308 -858
1814 139 478
2775 2112 896
9831 99 -537
4192 9111 328
8010 174 426
9654 7600 -234
8595 5171 301
4567 2627 222
8910 3868 452
5128 7649 224
2025 2496 977
3082 791 -302
7771 6333 999
4008 7723 24
9741 2753 132
2496 5216 -105
5880 9743 -23
6701 5556 916
686 2335 -360
336 3626 -945
6034 4208 803
4544 7599 390
4929 2427 4
6258 5110 -21
5626 8844 -758
5498 2431 -90
9604 1303 439
1148 2396 35
8983 3282 676
51 7151 736
3886 9226 -349
5885 6167 -443
7802 8897 883
8759 2056 -532
6515 8440 664
1526 1631 538
1078 6854 -389
5909 7865 -354
2917 5294 -254
5001 1620 29
8703 7955 -672
8177 4872 -208
9845 2358 -54
4887 5144 -684
8774 6966 -548
1608 9175 666
9841 4694 -358
4904 6068 -357
3620 6353 354
2501 990 227
2965 3441 791
7912 4267 -726
4302 9163 -330
5306 4444 506
4982 5433 -605
4790 1271 309
1732 1662 597
58 9800 94
212 9754 918
7919 5858 63
1300 5516 76
8234 7233 -831
401 2916 496
7094 8331 728
5208 4249 478
198 6458 395
6646 241 810
2448 2805 171
3303 6944 162
6013 7281 -560
1267 3792 -140
145 1123 34
4881 4771 -581
2848 7101 799
9593 8261 144
7022 894 648
4702 1578 -11
5065 1130 -560
9629 7705 124
2510 2794 -528
7801 7201 -945
5122 4978 -57
4815 3748 -925
6768 3580 531
7254 5412 726
8676 4376 866
7024 8148 -597
9353 5465 835
3070 4698 818
7544 5534 357
5101 4451 18
4118 440 -272
6785 451 -77
4800 4222 164
246 390 751
8110 7904 915
9759 6828 -488
8280 7401 -25
7824 3118 -854
9524 7970 -24
2783 9386 -84
6267 8086 -972
7204 3972 -416
3983 7200 -711
2049 8645 976
8535 3437 -99
4052 6915 -612
9551 9846 379
1306 4446 570
4652 7944 445
1304 4993 829
2625 1813 969
8218 8034 -224
6388 4632 -534
3193 1292 579
8159 2037 -246
7422 9571 -216
9489 3225 117
7870 9270 -814
3796 8513 -453
4244 8273 -569
8415 3295 -701
4270 3546 481
6463 8865 60
841 4796 414
4991 9438 877
1789 4246 724
198 6100 -283
6736 209 -66
9850 6244 975
1603 6980 -937
6209 1194 -131
7721 8511 -320
8572 5743 896
2099 5853 395
3896 87 489
9167 5427 785
6908 2235 -92
8424 6972 -443
4521 4369 -156
158 362 235
3127 7185 -472
2973 8805 939
7909 3492 423
2058 9804 -829
6700 2493 -444
2439 7041 -247
2420 7703 -841
5342 2350 -334
8764 9465 620
9740 6989 -770
5394 929 598
5703 3345 -835
3523 4200 643
2545 6775 -343
5359 2196 835
3467 677 125
2991 1614 -397
3080 9387 868
8590 8226 -411
2884 9018 544
7851 1120 -710
8254 6823 -988
3996 7172 -256
6207 3875 -199
8425 6907 61
4290 1642 910
1905 4228 -776
2209 7059 -605
6583 5277 -764
3810 3407 121
7892 6234 -230
4063 3526 871
1471 1419 540
1793 9654 -26
947 7519 -459
8822 4406 492
2375 4426 -822
2259 3006 -876
5624 3190 887
2960 8406 828
2146 6031 -833
5182 1064 751
1364 3118 -806
5886 4138 -824
1479 2319 177
8357 7682 657
3229 6496 -409
4294 319 226
8888 7734 -109
1105 7670 662
3992 6508 -861
5688 8347 198
404 5696 -215
8171 4853 -129
1482 2352 744
7251 6723 291
7925 8082 -222
1149 8102 -784
8576 4694 -337
1671 7168 -645
9619 148 -475
1492 689 238
9739 725 724
9326 320 588
3453 7904 -18
6218 784 634
1050 9067 -442
5008 9653 -621
2688 2240 891
3990 7204 -107
4282 2855 43
4111 4142 936
4627 1271 453
3495 446 426
5729 182 721
9766 8985 848
7561 3914 -495
1914 56 -867
3911 4489 -579
9399 4582 64
6337 4380 -727
6754 2856 211
8781 6963 994
1048 6402 -149
4371 5681 -403
1626 3683 744
2689 9494 657
9026 8923 47
3545 901 -827
2933 594 565
4967 2635 211
8730 7879 -908
2595 4797 128
4043 3124 534
4159 563 941
5500 2665 864
2625 9025 -580
8711 4243 -19
3873 9422 -209
8087 4968 -387
5225 4034 -818
104 7670 -183
6951 3157 132
8281 8967 366
3707 5934 771
4456 470 -315
3183 6516 -774
8470 1960 185
3161 3680 690
4604 1287 255
9800 7202 4
8253 1744 925
2331 711 -265
2713 2886 -811
6177 3061 -997
4601 8453 526
5224 8533 -696
3575 355 933
5025 7337 375
5211 3386 613
3448 7042 317
8692 5897 959
6061 8604 26
8321 7594 -218
3271 3522 -352
4355 5768 -524
8857 3997 962
2020 1760 744
343 5590 -656
552 9309 269
3170 3108 -719
3550 1918 433
4922 5475 675
4547 1405 -427
7624 6142 -287
4316 1597 -831
7811 4964 -996
6590 6956 207
2492 3997 40
4306 4648 -9
7354 8386 188
4664 6914 -429
41 3101 -540
6122 1307 -12
6240 2206 -760
3773 1815 -996
6495 6638 952
6184 550 719
3938 4358 -451
9844 9646 -264
7452 6464 175
4205 6334 -82
9524 5257 -247
8753 8172 -516
7235 3306 309
9405 7411 -762
6793 4741 -522
2147 7829 658
3689 2043 -50
5442 8444 588
2480 460 682
7338 9433 745
1217 1432 -308
8679 6884 775
6542 2087 618
9852 6835 -569
6545 5005 -757
6692 6499 -740
4594 9240 419
4293 6835 27
7273 1697 196
7605 7454 -983
108 2729 212
3468 6214 -219
940 3705 700
2745 4677 -932
2536 9814 -715
1539 8054 229
5265 7406 736
6062 2213 909
8557 645 128
4217 8465 -252
6047 7850 -188
1466 8337 94
7063 3503 -3
8 6286 -786
9766 8035 754
2771 2808 -896
3187 4734 -475
2974 1325 -204
2878 8005 334
9476 7765 11
1320 8298 -485
5624 6225 558
9140 4886 740
179 3827 -736
9150 3965 550
4393 2148 -612
1882 1752 -381
7197 7827 -936
1214 360 421
2853 3840 -178
9171 6364 915
4848 7121 216
3520 1880 88
4589 1559 -931
7697 6281 622
7985 8871 -851
84 6601 -415
943 1968 -304
4395 3206 503
9208 7759 -113
6338 4041 -467
8555 873 49
4996 1098 -738
2493 2043 -636
9046 9019 -66
74 8132 884
1976 9858 359
6054 2921 463
110 3990 16
9459 7940 62
1651 5505 110
7735 2604 -19
9713 3334 853
8718 8209 -913
2633 3298 -896
3288 862 200
6345 4034 683
273 1193 127
1722 6802 -21
1383 1013 734
8176 2868 415
2421 2417 -259
4936 5857 797
9681 5813 -193
8434 3073 -34
1745 7182 -38
3432 2114 525
5489 4374 -634
1305 2758 925
8524 5156 -153
2469 3883 142
8075 1308 519
2022 1505 -576
5455 6196 865
7703 7116 -42
1243 7388 -177
7193 1352 445
4844 6733 -769
7482 6750 625
6480 2657 930
629 3598 651
7180 8485 546
6953 3078 421
2129 6654 -87
8941 5804 649
4861 4984 -193
5955 7273 567
8615 2140 238
8267 2288 391
3763 9646 -358
4197 9862 539
6804 6995 -143
8742 1349 -529
3850 3992 -800
8658 9213 902
4580 2256 -495
3134 3436 202
4093 8583 -812
4172 2548 832
8003 3131 745
543 2207 300
8851 6342 661
2440 7202 -688
9382 2402 494
5304 9309 -958
9116 6231 310
2143 2140 -393
6119 9492 453
7468 8301 -606
4762 9275 -558
7580 4851 98
4217 1938 497
5817 8740 830
6865 8789 562
1422 538 414
4513 1849 -282
2223 6200 33
4166 8461 -195
7698 9483 -648
5716 8177 -327
1968 8740 818
2409 2966 -956
2755 3477 -727
1122 3162 519
5524 9395 13
2409 7411 32
3731 5618 607
4812 7727 306
8361 4185 715
4777 9154 -937
8562 7912 573
1345 1800 -541
8215 4762 338
9713 5384 199
7224 4468 -582
7980 650 -11
7963 3190 -823
5183 3683 592
1201 4761 -36
4369 7140 -331
6253 7781 800
5589 2040 -970
2583 2067 322
595 3350 -223
3520 9857 -69
8355 925 -918
5554 4574 -985
9683 2018 -270
4142 1420 -502
2036 5617 970
195 4291 443
4174 9673 -757
3303 2507 -802
8593 6721 -459
1277 7079 100
8257 7738 -785
2337 8968 244
2146 7995 -858
8624 3959 -232
4606 9345 948
3244 5493 906
3773 5394 -247
6103 8298 106
7785 1124 341
4353 1640 691
4881 7151 577
6078 5529 -342
8062 9002 740
4137 8312 837
22 8530 -613
6028 8049 -10
7837 6860 -798
1454 6387 -213
9072 3000 -423
5340 178 -449
339 8383 776
9677 7262 -372
9422 234 598
7244 3113 -634
9324 7591 314
5102 9331 204
3174 7100 428
1092 3639 -842
3920 9682 -789
4543 1123 -135
9141 9875 834
1457 9414 -526
7587 1583 -398
770 6804 -422
4794 2399 -144
3296 8044 654
1987 4001 -315
2604 6849 575
9737 6277 -973
1703 3 841
1243 5929 317
1740 131 -28
3557 4520 320
8333 8709 524
925 7340 -274
9527 4931 158
9065 9124 -338
948 8881 -950
5393 802 355
9827 3577 81
3308 1362 -904
2398 9279 62
1485 2335 -193
6439 2093 902
6134 1091 494
7247 1495 314
9719 5202 331
2137 9849 -614
151 8710 475
4377 6577 -178
5450 6174 -25
1937 6441 -362
6553 6977 130
7817 2124 321
9389 494 710
2293 4217 321
7964 7461 -127
2344 8660 -87
8576 7126 -984
3999 3276 -293
5943 3100 289
2918 2458 471
7151 2589 -898
5688 7545 64
961 5274 95
4765 8268 4
1301 7685 -964
6022 7770 555
239 5758 320
272 8638 954
3359 8966 950
1671 6338 -41
7829 2936 240
635 2369 802
5207 2700 307
9592 3789 952
585 2937 -615
4120 2733 -17
5300 1183 -789
5022 4092 -686
7964 8225 762
2436 6124 811
7072 3159 799
7305 7019 732
4031 1325 46
2996 6537 -996
402 5511 671
6339 1177 89
8683 3815 711
4852 535 361
6238 2610 -37
42 589 70
395 681 818
7204 3228 -244
633 6365 -865
2846 5287 659
485 9672 279
4420 4628 243
5606 1510 -593
8292 5188 -815
5852 9219 -687
4072 3249 -155
5268 7927 -253
599 71 702
3106 6422 -142
4834 6433 463
2678 5197 -488
9474 2857 106
8802 1955 310
7305 4121 -520
8717 2042 73
6360 7207 930
8043 4487 -845
5455 9054 159
1033 9829 479
8341 5711 -141
394 493 -227
6993 424 145
7921 4749 -305
3263 9325 -666
203 1222 -962
2597 1520 199
5034 9729 789
1065 4486 -412
4011 1913 4
9536 887 -812
872 4327 -894
4529 5605 309
558 8530 980
9671 6915 -17
2461 1435 691
1798 7971 492
3475 2503 14
7324 7162 -145
7896 2376 378
1967 5340 -765
6523 9506 -35
7288 2741 -303
4313 7344 -365
5567 7170 -272
9752 7936 628
4522 3170 -310
9056 4146 -87
5342 6772 -837
3332 8012 -858
6408 3927 -89
980 6682 457
2613 3629 459
9774 3004 -243
5145 4469 114
2148 2367 -887
64 944 -193
3695 8130 -16
5439 4899 21
484 6276 464
1271 9780 -835
7928 9323 -842
251 8239 -113
5071 1722 -811
3149 2064 652
7245 9176 575
1685 348 452
5856 7998 -704
906 7619 -423
5029 305 631
1648 3345 680
4765 3053 495
1323 1743 -563
105 2785 -508
7124 3133 -364
2198 6995 -907
2691 3540 831
2291 841 -656
52 5913 -273
2659 7742 762
8494 3530 -539
7447 8487 732
8060 4548 -100
2853 5811 -115
9871 1633 848
6046 4561 -275
4199 3192 436
2027 6383 537
9739 6320 -518
4720 9429 -983
4920 2104 -252
2167 4464 -810
3596 8334 940
2367 7949 424
8281 1708 -644
6689 2345 -927
404 4014 -972
5220 7929 88
3564 5285 -383
6653 1510 605
4892 6406 938
5309 151 -275
235 8230 -763
9599 38 -206
4023 1988 -609
8100 7089 -585
2434 2517 -788
1599 9371 505
6175 237 974
2735 8542 793
7834 8253 855
9087 2773 -669
9426 638 -74
3458 7941 -195
4712 2159 -37
3591 6048 275
93 9578 -556
7824 9431 -471
3034 8658 493
5290 2137 -666
4510 5233 815
7333 744 -368
4325 2374 410
4040 4179 -517
5776 2940 -970
2352 5838 291
6960 5985 53
8519 2324 -212
4599 1374 457
6519 4485 -752
9302 4446 -896
7569 2355 -365
6662 2786 -402
8236 733 762
2883 39 -304
8404 4096 -555
1677 6650 512
5996 7064 131
5822 5563 14
3841 6651 420
8435 2313 965
3634 1506 252
9026 4602 521
4915 1877 669
3806 8415 625
9146 3485 -76
777 7067 -83
940 872 574
1283 8799 -842
5016 6190 -842
6935 2730 502
1054 4580 465
79 4915 -658
8666 7389 691
6143 933 531
3531 6655 271
3022 7015 299
7853 7954 625
9330 2172 -893
376 4824 -247
5320 4606 503
2053 6574 932
2470 6305 987
876 1880 -650
3443 7526 -754
4836 4123 -520
3717 2019 -24
4186 4452 -497
6976 2794 480
8602 3091 -750
5273 1413 -744
9828 1147 454
2878 7727 -541
9375 6142 -59
1530 8341 30
8478 1164 -722
8455 2752 -532
4732 4621 -230
8707 264 7
7857 2565 25
1441 8180 -201
6825 4767 -553
5814 9482 308
205 9064 -29
1727 8697 -56
9198 9023 -8
3614 8715 67
2541 299 -814
7346 1248 950
4708 5962 -83
5720 6157 -305
3136 2597 -121
2972 2566 -860
3496 7232 -287
8079 5459 691
180 8901 -596
1026 852 -442
2658 5812 -620
3700 2868 -748
6228 3227 -713
8350 9799 734
8717 9284 -766
2089 6245 -376
65 3518 42
5046 9712 853
9140 5658 816
8366 4772 417
1117 6189 -444
6548 7550 973
8199 5817 -223
4833 210 -474
1149 5495 492
4394 6263 188
6512 9656 12
4228 9482 887
6094 6508 299
5247 148 -204
8326 1118 -863
7435 4291 32
5846 2308 234
6284 1411 434
2337 1335 -915
702 6747 750
1678 7629 -439
4102 4519 -439
5563 5284 929
240 1831 453
6386 2116 528
1864 8920 575
6647 7608 923
3512 5019 -338
2993 2012 -220
7502 9420 931
5461 7241 -987
3685 5546 131
1395 6782 51
334 1048 -451
6996 7045 -90
6017 1811 56
7831 4485 236
8253 6418 -567
1960 3429 792
4892 7096 37
163 9197 483
9019 969 356
7632 5640 294
9071 9534 437
4981 7871 625
6803 2971 736
4282 2094 -72
2316 831 916
5656 2426 -848
7058 2055 -369
983 5281 -525
3547 8006 -276
485 3985 735
4211 1981 339
8734 9372 -875
8821 5516 -859
7711 9317 -535
5595 4346 816
7028 9600 -7
315 7017 -685
1226 7988 290
7076 3463 530
2228 1596 984
2406 2645 296
3659 856 -985
3910 9849 983
5723 2809 492
6812 7132 656
2765 3908 -884
565 3745 -226
3686 1832 -5
9350 3737 365
5012 1376 766
7346 4553 546
1355 4456 915
3109 5524 515
3374 411 -315
5979 2175 -244
8034 890 -737
8996 4626 -179
903 9012 87
9249 7958 -495
6236 2677 -328
9289 1388 -583
9748 4906 563
8290 7917 -745
6521 7880 -104
1827 1743 509
927 1291 435
9233 4448 -950
3269 9327 -733
8730 9407 -811
413 7088 -18
6429 8442 558
8051 683 -1000
1558 2217 -694
2625 119 -577
2164 6413 -248
1494 7877 804
5586 8045 -364
6319 4590 222
1607 385 -848
480 8390 884
7190 7393 749
798 4114 848
3699 5432 -578
9575 2406 -658
8160 6225 -144
9491 9818 -924
608 5850 786
2915 999 -29
5590 2877 -610
1513 931 -515
5563 4353 -146
5595 8879 203
366 8894 -505
8149 1272 308
6585 5214 157
886 5459 43
6560 6420 -419
6025 7587 594
2505 7742 878
1995 7406 15
4075 2892 -457
6402 7968 69
1666 7027 657
185 4914 -496
8736 1547 77
4010 7550 858
3092 8546 -921
2712 3118 462
1411 656 -490
4910 5529 -696
9833 9626 -600
7991 7914 625
826 1971 -601
5163 9099 -496
53 7383 -906
3632 5944 398
7098 2756 346
4986 6287 17
1492 8114 -750
2519 2979 -864
7530 9671 -236
3847 4293 -884
4427 8352 -241
8153 6753 -352
8760 6356 -601
7564 3098 679
8628 7785 -255
5833 672 -260
1927 9486 -231
1801 2851 -162
4882 290 -224
5812 3827 -828
5543 7287 64
5266 4299 -52
6222 9745 -99
6154 6640 -306
7940 7603 -842
3418 2342 -37
3511 7131 223
6621 1061 -299
5386 6083 12
3826 1151 879
6510 7364 803
7511 9629 -188
2481 5183 -550
5186 8190 67
4790 7109 -929
1405 1325 475
3042 5018 76
9584 3686 -200
4529 9842 290
8160 6508 684
4435 8658 144
1316 9127 703
5085 2631 776
2075 6518 117
1560 49 -910
2840 9751 511
5816 5309 -551
1468 8340 -664
6417 9418 229
9783 8004 540
6863 9467 548
2395 3484 -653
2203 8317 -901
1459 2187 546
1698 3760 117
9162 8965 787
4320 1227 604
4003 9440 -950
1202 2878 -818
6317 5669 843
1349 623 278
4549 160 701
3397 6781 971
6673 350 829
7715 1486 -231
846 455 410
9717 4828 261
3451 147 -222
3996 8410 326
4697 6330 538
9809 7922 -683
1448 1420 -665
3977 4834 131
9602 4696 -493
8455 4487 -851
8479 3514 -596
3461 4197 15
67 962 862
7242 2628 -277
7912 8584 -745
7378 6195 582
9501 3848 -34
2105 9070 433
2480 6110 -382
208 6497 660
3402 901 -367
3675 9628 -763
681 8467 19
6341 5396 203
7724 2824 -170
9278 6647 23
8223 3921 -841
3996 3669 225
394 9463 881
7219 7199 -739
992 8453 937
1084 7290 134
1828 9685 -584
3152 4958 16
3573 5821 131
9592 7384 134
5614 8898 -174
5733 2973 -64
3717 2384 -911
5871 4500 403
2644 3140 -222
6733 6897 304
5507 2045 -212
9810 7552 -343
6221 3887 -29
2093 9336 -475
2513 9851 -79
3734 8718 -214
2219 587 -549
3565 6561 197
4560 9302 299
1546 440 208
3693 3830 -438
5203 6111 -902
5688 318 10
7634 7292 267
1562 865 487
4567 3426 488
5810 3584 -865
5566 6826 464
6486 5503 -913
2202 2171 30
2445 6342 758
1947 701 623
5321 4247 197
2092 4279 -723
9031 8569 -138
5710 9675 -174
5802 7181 146
4390 6582 -136
5951 1333 533
4249 6679 -235
6176 4821 -607
8271 4883 332
4384 5505 88
8973 120 -827
5725 4542 706
3026 6158 -250
4799 8318 939
8769 6402 -331
5226 7968 958
2835 8132 308
3329 9786 45
6338 3982 -942
2890 6451 814
6963 7031 -678
645 9645 265
9019 765 756
9619 5668 570
7820 2302 -307
9235 1481 -989
5897 8102 -185
4318 2721 870
4875 2055 -657
1620 2175 755
6775 7974 -292
561 5982 713
4777 5444 306
1317 3915 -576
1997 7073 -613
7064 5317 793
9389 6114 703
857 7625 -237
5611 5753 -937
7598 1272 874
3906 5473 -408
3323 6950 990
2613 7567 544
2638 6639 -423
5145 669 -532
6257 3224 505
1237 3252 14
7475 5659 129
6051 8064 -69
4467 9264 -398
3276 7494 -343
1190 2399 -903
4209 9221 -382
5844 6597 -156
4172 5543 673
1284 6441 -945
3798 3677 -976
7895 7461 652
8163 8844 222
1493 3691 -197
5118 5638 -585
2600 4746 -798
1571 9657 -666
309 379 985
9181 5853 -401
8775 4491 632
4490 2183 -958
4237 2027 -650
7228 9328 -889
580 7612 -98
5881 1446 835
9083 820 -104
9426 3510 -988
5903 5789 -948
6103 7989 -404
6826 7252 -771
6281 4963 357
4468 3057 923
7116 4858 -537
6775 5593 714
7449 2530 720
8394 6595 -521
5026 3219 -620
656 5164 -589
1572 7094 -970
2138 5411 407
8202 2076 -634
6411 2957 433
7262 2369 789
7727 6130 -654
9154 924 995
441 590 812
318 4541 -611
5149 4717 -665
2189 3558 47
5181 9212 -802
3696 6796 -873
3508 2944 458
6343 530 8
196 7905 470
4300 4895 613
7302 7725 -56
5912 7161 603
2131 1569 581
9592 4166 414
7714 8012 888
2144 455 414
6320 2071 276
7028 2306 414
6440 3107 -383
1237 5666 952
604 743 -912
3375 8690 -581
1066 668 626
5165 9819 831
6857 2644 492
5682 3592 769
1010 9608 665
6472 1641 859
4293 1018 836
192 1936 158
3430 7761 687
3932 7841 223
5185 818 -962
3679 9441 -217
7348 207 743
7329 6402 -536
424 6676 148
9423 1578 -197
8493 4773 -102
9194 5485 512
3399 6129 -125
414 8860 -874
2086 1383 750
6320 6158 717
2015 5070 -281
947 1796 -208
310 343 866
3050 1849 578
2717 8175 604
2412 3489 109
781 4835 563
2267 9237 415
1326 5374 -864
6884 2698 -141
7105 1472 -913
9798 6417 968
4863 6031 84
7536 8721 -858
941 6020 870
7815 6934 608
6642 7151 -952
575 9107 -118
4393 9091 808
5644 9774 413
2647 7894 -180
6945 592 862
4213 141 924
2916 94 832
8917 1223 -449
4442 7297 469
9779 1370 -421
4944 5024 -721
9002 7368 333
9388 8171 204
964 8222 -127
2668 1434 -116
4683 9046 285
480 2176 671
3630 1990 318
1030 6609 -513
3580 9647 558
1296 5936 662
8534 625 -447
320 8106 -942
7813 995 -21
6339 3465 -541
24 9528 -126
9796 1783 353
2308 3705 86
2627 3630 -881
7607 7379 -30
3751 8222 -977
7719 5478 478
3298 4816 614
7533 3825 -166
5104 4981 -382
7937 751 91
8445 7065 -38
3597 7581 636
2648 2666 -359
4859 865 -871
4958 3448 -558
1136 4663 199
4834 746 959
6768 4454 439
4814 2753 393
6780 326 750
8894 4936 853
4494 6217 891
5774 6984 257
9494 3695 -485
2721 998 119
2 4092 -655
6328 1425 -308
5145 6466 -296
2474 2334 666
6514 1397 -962
7537 1086 998
3016 4353 -868
6962 1233 -705
1718 385 245
4529 3951 -14
7324 2761 124
5455 6650 -872
9373 8193 -31
5468 6135 -437
5461 353 -472
5018 5283 897
8845 7313 146
1734 6643 359
2753 1888 -34
8241 1641 552
1431 5951 -95
591 4049 -908
9637 3103 306
8436 2065 911
8516 163 502
8079 6462 504
15 1826 351
3711 8835 977
5171 5685 -532
4722 3825 754
2639 858 -844
4239 8370 0
2741 7443 -64
8684 7075 412
4831 8844 188
3733 9473 -216
836 8969 184
8945 896 890
4284 2929 -341
2343 6273 -514
6323 696 -775
345 9343 483
1172 1131 -479
9790 6259 935
4540 2259 847
6492 2916 770
7604 4564 -288
1651 9249 185
4893 6142 786
5894 4937 130
2382 8164 2
3190 9523 795
2773 9385 -73
8250 4339 -542
6184 7553 -514
9842 1858 446
5825 3161 -261
