20
979 894
113 151 -568
832 324 -836
922 261 -133
582 54 -504
760 462 183
762 1 -947
187 297 411
838 58 154
738 777 -956
456 70 169
825 625 -345
867 179 942
914 782 -855
490 628 -267
156 824 -88
250 129 -699
729 855 233
81 463 -645
904 580 812
292 97 505
446 45 645
282 541 851
392 672 302
289 794 72
196 13 218
80 275 22
20 813 907
169 18 -636
18 568 628
91 837 -160
857 333 250
736 463 -230
650 454 -397
170 672 -218
692 538 -614
540 146 549
723 754 -829
427 792 -58
78 652 528
398 426 883
221 185 -834
658 266 35
532 407 -98
1 83 -211
741 852 755
111 578 -487
555 811 201
477 594 632
383 92 161
542 334 862
448 183 -30
557 69 -895
427 841 -773
13 769 662
82 64 255
826 772 566
843 711 -509
848 398 -96
882 54 -42
663 631 614
432 883 -761
917 93 700
597 726 -679
632 139 -641
489 585 238
497 171 -813
544 18 243
94 371 -255
126 517 174
446 66 704
659 136 -456
41 581 779
25 227 522
375 73 192
198 665 275
786 451 -683
377 779 -661
806 619 -422
654 306 654
639 833 -405
454 700 647
530 540 -5
336 811 149
552 294 -323
455 819 741
185 673 -898
825 818 774
536 438 987
668 20 -654
366 636 897
887 523 -740
75 805 -239
92 757 345
382 754 592
196 516 -942
623 569 398
332 100 -485
403 1 -796
302 644 936
204 848 -368
688 299 677
22 434 921
319 621 -942
790 178 -463
328 723 -678
409 697 410
420 731 -518
155 262 -628
887 226 919
870 405 688
371 889 -165
379 167 814
629 351 966
671 97 460
707 316 891
754 785 -420
347 826 923
644 475 -693
856 108 -611
725 21 -977
34 584 686
340 96 -663
280 466 580
862 77 -270
49 103 -616
861 520 -676
495 234 902
544 286 874
207 270 167
870 323 -179
338 10 13
467 133 -893
156 434 621
197 780 98
573 612 425
754 311 -566
279 566 -42
315 548 374
589 287 -718
878 483 123
589 813 -497
809 17 648
469 580 -254
671 884 792
690 342 -581
467 881 -339
523 100 -714
614 771 -544
641 487 -349
870 119 113
172 5 -404
170 293 -816
125 689 -390
46 500 145
236 832 -936
153 441 -888
119 888 281
670 697 142
973 997
788 861 658
429 22 410
972 775 -454
356 433 523
780 755 619
673 515 577
756 628 719
14 660 545
126 847 -521
450 475 854
732 420 823
881 268 954
638 868 -508
27 547 -8
870 16 -371
518 445 -419
449 208 -269
784 1 -392
458 425 -447
417 4 363
73 175 -376
644 594 -305
328 591 564
370 123 378
547 290 871
254 903 600
578 893 883
319 102 -376
229 128 615
590 931 -280
834 826 190
360 782 -282
378 111 -120
78 79 -965
874 249 11
272 813 -739
234 13 801
793 941 -222
339 906 993
567 806 -948
460 9 -572
850 657 -368
793 517 -528
764 758 565
285 405 634
549 498 539
302 769 555
650 279 747
651 368 69
113 949 -279
264 367 27
62 778 -920
913 726 -533
548 617 -871
631 942 -376
844 322 731
130 673 -493
733 868 711
377 716 -450
914 583 -602
188 223 391
251 639 -714
304 710 -2
953 169 -8
824 644 267
931 835 650
568 116 487
563 950 -129
9 223 -4
87 836 717
769 703 -896
352 840 565
834 798 430
422 817 -398
568 45 463
314 93 103
539 964 536
617 50 221
214 213 967
554 118 673
642 566 -224
24 459 507
941 13 985
466 919 -674
242 477 -638
564 188 -302
964 902 231
377 850 419
10 192 723
331 34 -297
129 479 -495
176 240 -736
37 256 -841
158 508 645
835 245 -594
706 386 463
705 779 618
181 608 -332
405 113 66
780 938 80
817 802 -636
663 65 354
436 270 675
581 411 -883
516 232 -29
532 188 547
572 680 -124
439 91 939
673 492 -238
835 371 386
765 467 644
27 750 419
557 680 -140
426 457 9
835 27 -601
627 592 85
778 256 422
949 19 517
924 97 -652
610 404 -106
546 633 720
883 826 -505
231 307 429
520 362 -224
368 131 810
737 787 973
150 536 -935
643 443 54
834 335 630
949 865 33
353 659 87
607 576 -764
168 362 -950
251 702 988
945 368 -846
247 734 913
70 3 702
310 460 -968
860 520 666
496 626 738
873 113 758
254 298 930
324 526 634
116 835 -251
113 948 978
582 850 -406
768 184 -68
883 799 732
808 90 49
272 649 -526
346 676 152
519 441 189
401 117 -59
64 386 -170
859 160 -59
58 730 -695
919 491 -947
324 825 905
570 343 163
948 564 -484
241 316 288
303 210 921
47 154 -232
520 782 256
864 741 -808
452 384 -438
637 222 -320
668 59 -47
690 239 -571
868 879 -757
703 660 209
146 631 -201
55 802 805
287 731 607
537 412 -740
626 178 20
592 645 466
139 330 311
378 873 -924
441 397 -965
401 633 525
873 862 515
617 837 520
409 74 98
724 853 -562
705 723 642
176 812 738
574 119 -564
834 775 -777
449 534 -150
362 627 -240
569 298 -336
141 812 445
255 92 -861
481 31 17
114 190 -100
531 424 562
479 678 -220
954 43 328
523 820 -229
747 743 -905
70 872 300
334 857 -914
676 215 379
473 936 -161
778 302 859
20 171 -19
269 270 746
843 636 -518
354 285 -252
541 621 -404
476 621 341
3 142 396
954 353 689
615 172 636
473 723 -155
482 9 -89
393 373 -584
516 912 -73
154 617 -596
511 74 -242
312 727 -88
529 757 -744
943 596 -772
142 604 -962
455 571 436
577 161 534
442 613 -236
274 134 624
608 458 499
732 322 644
682 823 223
538 863 804
355 894 -465
919 257 467
485 772 -835
588 762 462
46 492 884
643 630 -912
22 933 -340
12 462 228
882 56 -375
789 95 525
665 841 503
492 446 574
582 17 110
380 743 977
808 766 735
944 774 724
482 728 -670
149 672 296
499 374 403
883 650 86
182 555 -333
601 173 -761
750 651 297
275 722 -950
556 18 557
286 766 -335
698 128 -414
127 640 -493
13 223 459
19 389 -121
450 351 -534
241 905 -967
478 126 541
219 654 692
193 39 -469
178 661 765
882 689 -41
2 213 277
117 335 -834
232 827 -6
324 505 -366
289 532 -412
566 19 905
971 138 -134
850 68 454
360 610 -665
582 731 109
774 567 345
843 103 -433
925 288 430
809 225 191
377 820 -70
349 82 -113
359 759 419
330 106 570
694 268 605
686 888 790
543 599 -63
253 358 458
518 335 -787
206 893 590
54 490 664
889 469 384
746 533 -383
440 647 -996
350 871 527
558 610 -547
349 737 899
928 182 769
508 916 -732
656 18 49
750 578 825
477 209 -404
589 431 -307
386 514 513
955 628 6
147 26 -597
219 648 -440
811 918 433
228 862 -860
617 726 288
432 63 -931
39 344 173
394 658 -61
625 954 -137
897 205 971
788 511 53
578 113 -861
744 933 -375
175 386 228
490 880 400
159 252 -558
596 398 -947
25 312 -191
791 136 -106
84 450 300
224 263 -22
236 936 -81
481 287 -928
6 762 341
565 733 984
487 303 -322
809 489 543
423 469 -582
413 619 794
374 647 139
183 819 355
358 830 662
757 783 -259
614 398 198
519 390 958
15 497 385
45 791 -375
780 20 -853
352 18 560
699 491 480
674 266 32
750 68 -221
429 877 -187
602 487 693
573 539 -560
470 972 -641
570 643 -747
689 21 -91
573 41 -77
142 886 -664
798 317 -722
209 795 -56
814 544 -558
130 831 -941
345 537 -10
357 824 -248
384 368 618
651 444 889
607 891 -26
313 405 811
243 696 340
357 890 -675
780 559 -294
629 182 -917
874 368 -589
138 89 -829
826 840 -407
678 796 656
413 160 679
953 628 -991
939 258 147
124 531 -577
902 249 717
450 934 986
879 843 -999
229 408 -155
417 166 590
767 380 -142
121 406 708
956 76 968
571 342 -643
518 906 542
804 236 988
665 254 -264
719 705 -815
409 950 -995
327 370 -690
276 614 886
770 92 -51
268 829 911
316 779 -970
628 232 -554
355 840 -8
450 397 -120
438 802 704
583 305 999
243 823 -470
823 675 864
860 953 -176
617 345 41
578 176 -137
930 792 891
935 74 -795
734 869 -905
564 185 531
517 923 511
618 796 52
505 119 -182
523 472 -569
774 684 -501
913 287 -974
839 177 -463
140 631 597
963 59 204
212 295 -341
78 42 -773
265 751 756
727 634 400
459 88 -812
299 498 641
854 399 -314
438 517 -553
476 720 965
805 399 884
341 190 -307
475 78 984
937 172 -632
154 93 -961
343 595 -946
862 366 35
297 826 -633
826 481 390
244 387 269
947 368 -974
677 332 -819
799 195 441
448 615 -993
312 445 -922
62 362 -826
956 266 45
593 229 80
776 742 -399
149 924 -417
890 229 -798
398 647 723
945 11 -132
395 688 -791
120 294 462
605 887 462
428 622 513
248 471 -263
817 795 729
629 328 980
849 762 13
170 294 683
514 615 -525
285 334 -686
242 813 731
904 893 802
259 708 -335
576 806 -47
877 765 -512
626 610 870
123 818 -50
816 681 -160
288 581 -437
72 771 -852
82 175 -923
587 672 283
90 210 219
371 444 -989
20 804 283
711 380 -901
275 352 682
701 953 -940
47 258 745
295 913 -458
83 874 147
648 390 -302
229 553 -824
439 686 -818
827 933 202
635 943 -531
381 671 48
463 307 305
169 178 -526
395 15 412
659 220 828
382 462 -148
418 136 -597
921 903 751
762 883 542
47 64 220
503 714 -160
63 300 -1000
593 583 -698
540 155 -940
303 288 180
358 921 956
669 769 -415
852 924 -236
99 446 -339
154 105 -136
16 520 98
346 175 897
950 593 -187
757 705 -160
134 311 -673
935 795 -593
824 426 -568
812 467 -141
345 912 -391
798 711 -508
939 555 606
45 688 -465
884 705 149
473 432 -499
923 513 529
564 214 585
568 11 113
820 339 772
65 245 810
848 723 -410
674 279 -839
309 909 785
49 626 -537
736 529 222
617 417 780
828 959 764
445 860 -117
588 250 -709
256 449 -508
876 200 -336
560 600 773
893 437 -463
29 446 756
40 348 -944
494 22 -287
545 566 -843
100 30 -599
268 77 -756
435 721 183
846 110 196
283 527 -680
685 338 523
46 139 278
927 172 724
297 571 -648
387 773 -405
823 371 -839
346 503 -469
655 82 278
949 97 306
401 116 192
722 539 264
889 700 340
455 933 879
745 402 157
686 26 -253
178 307 118
114 695 -904
190 660 546
136 25 -650
518 966 399
705 722 -480
204 830 -926
374 425 522
199 931 -487
51 326 995
296 703 -228
311 482 -185
889 90 -373
463 596 -326
459 108 501
728 370 727
335 925 -54
322 863 -988
326 553 -688
247 286 -526
853 461 281
764 161 520
578 122 -342
308 653 939
668 873 446
555 528 567
665 359 501
471 841 359
318 258 -684
901 800 831
268 680 563
857 581 978
877 701 -209
425 826 -764
16 181 -723
303 678 -353
560 268 135
371 705 609
296 229 979
710 145 966
801 882 354
809 232 -622
633 953 166
491 220 83
4 144 -19
575 769 -11
311 605 186
908 285 -949
740 284 -455
62 734 871
92 381 682
242 941 393
515 430 -685
92 234 -738
669 152 -892
345 602 -168
572 645 31
697 882 -395
787 570 91
142 618 447
502 434 -448
248 362 -240
154 165 -786
889 774 268
149 310 774
94 59 -411
888 181 -112
567 785 -866
657 842 354
518 320 -922
230 125 904
812 867 642
394 52 -245
357 295 334
219 444 426
585 773 652
539 161 -448
18 22 466
7 65 -553
315 151 958
736 116 594
236 215 622
819 364 -91
895 96 739
896 512 -823
164 462 -483
80 265 -893
172 207 -296
665 859 -817
839 121 864
491 772 -582
310 511 -727
147 229 -903
50 95 -329
501 810 -775
928 912 582
855 12 730
707 374 -71
909 42 -304
493 778 965
362 270 350
754 215 852
617 225 -325
420 332 308
905 915 39
735 397 -658
912 575 -505
25 94 269
201 822 -545
370 550 602
156 55 286
758 876 -802
23 688 -813
247 87 -903
477 394 435
676 452 -749
293 938 -163
421 502 696
494 200 495
703 458 -662
303 954 412
213 864 -4
917 16 838
208 542 -464
802 108 786
426 397 -550
166 269 -807
535 175 286
173 162 793
712 171 -141
678 789 -49
895 469 450
294 559 514
713 752 -919
226 605 336
332 97 -298
343 901 818
516 317 516
366 443 281
516 761 -579
722 379 18
872 59 -268
187 358 -889
220 806 969
915 464 583
623 932 174
314 840 40
247 912 117
18 248 -316
478 389 110
212 349 990
51 331 -567
312 730 605
422 687 -915
418 967 -378
891 187 -53
869 83 242
608 525 588
562 96 569
786 721 -836
58 219 -747
691 892 512
113 447 671
435 870 597
652 839 780
654 329 -327
747 623 511
579 173 284
917 444 36
453 1 -879
130 87 -978
646 498 931
573 383 692
736 618 755
22 154 79
471 246 -634
838 202 421
404 170 21
51 135 -90
927 243 739
76 518 -563
826 45 183
77 537 -324
252 87 589
934 617 519
8 144 -390
930 661 812
56 191 83
569 203 -317
316 786 934
591 633 -535
228 850 48
846 205 -629
758 732 -134
329 925 395
547 461 495
726 858 228
436 893 -614
391 197 829
434 58 -345
914 641 -673
531 53 -581
815 128 -686
172 355 602
163 201 -169
618 188 -468
474 785 -187
83 571 -205
526 445 319
499 119 -608
206 553 -891
1 522 -538
687 164 989
496 114 363
605 546 -747
51 432 -361
512 572 -435
558 274 730
580 234 659
315 581 419
762 48 574
131 642 -47
214 268 968
637 900 46
605 25 540
24 970 -1
201 683 -373
230 481 -720
468 559 -789
427 963 -385
360 133 -791
379 766 829
486 619 818
397 873 971
155 688 -164
17 767 -350
118 886 -767
70 105 -157
64 580 368
650 374 498
483 273 -790
155 645 185
800 222 290
822 782 687
264 652 794
124 468 94
903 498 -220
524 391 635
50 113 -664
484 773 -147
591 661 365
565 679 -369
86 64 -937
536 529 -676
319 199 -878
170 855 -966
569 909 -127
369 648 -540
145 101 -780
65 941 -649
914 244 43
72 862 812
388 856 -654
45 938 -290
946 475 -260
640 717 -957
839 605 665
294 843 -316
612 650 182
716 815 48
141 749 652
613 160 -943
932 727 860
827 966 -997
291 78 -529
312 220 19
177 694 563
665 500 -229
741 328 -539
189 557 -792
856 391 -143
431 954 870
372 41 -945
362 85 287
733 453 -533
669 421 -528
492 445 464
686 516 -222
561 399 -766
400 404 -943
612 556 966
292 808 877
238 259 -421
354 385 -367
398 154 669
252 525 -428
661 238 656
735 519 -46
59 569 -446
449 69 554
136 232 457
576 31 242
193 847 -974
828 176 928
801 799 -923
761 944 327
895 904 -651
715 577 -873
875 283 975
113 558 -376
484 327 -15
65 871 -629
689 831 339
29 644 -353
683 268 279
961 633 363
529 706 -976
409 200 -363
726 724 720
41 666 -83
121 653 639
83 334 -633
13 808 329
660 743 -697
329 445 -751
207 21 965
706 746 -116
552 52 -2
353 682 354
539 243 -448
668 612 971
600 685 -551
39 732 -207
935 823 -252
215 580 -326
278 552 680
545 810 -219
600 145 787
211 911 -779
247 121 14
614 12 328
201 838 310
175 362 -2
952 796 983
840 243 -447
586 534 645
689 184 371
301 654 24
714 187 -312
293 251 336
115 210 860
115 388 385
859 661 209
251 303 765
209 124 489
459 407 953
669 322 103
551 424 324
331 82 -275
329 795 953
641 616 599
493 625 -223
337 173 836
253 577 -106
643 150 -182
855 773 142
915 543 -648
266 398 982
352 39 -941
531 784 -668
941 691 -503
441 846 -107
72 128 -136
876 838 -212
22 571 979
337 183 945
156 234 -140
769 289 -417
792 225 -531
510 124 -184
104 709 893
635 609 -313
100 759 -441
591 99 121
111 723 703
712 445 -225
307 415 251
510 876 -640
868 120 492
211 734 128
343 261 -277
310 835 -789
794 65 412
162 391 313
56 309 491
133 809 427
160 529 412
668 25 792
41 411 853
542 638 267
339 31 -520
494 130 -971
686 597 -496
606 667 48
940 654 58
684 470 -368
961 189 -91
503 811 667
769 430 688
81 281 345
875 150 845
777 108 -236
333 678 617
855 561 -877
693 491 -135
83 295 204
705 922 135
576 952 444
127 389 663
123 429 -859
816 805 545
74 744 -887
807 253 -826
217 714 15
690 412 731
368 411 819
749 571 188
182 411 -780
96 317 911
906 971
708 611 -577
600 503 142
576 731 436
322 424 -1000
710 691 -4
627 860 929
42 138 -245
428 327 -380
576 859 -925
130 552 602
603 838 -104
443 58 -225
246 701 397
133 41 -62
361 637 -509
140 335 951
571 830 -73
394 121 385
645 654 691
360 471 -339
606 360 734
451 389 -496
281 333 -708
590 293 174
806 887 627
568 462 827
97 80 -446
371 825 588
818 339 -539
685 596 381
99 185 523
812 711 124
408 797 -845
16 269 -526
769 628 734
875 428 745
609 434 90
865 237 -958
309 64 453
780 793 -930
238 518 661
426 133 159
550 240 492
848 349 163
864 340 606
108 342 -679
252 45 490
84 303 986
177 182 115
276 74 790
831 653 -105
206 44 -546
772 422 -579
801 560 -350
732 240 -140
326 594 -330
534 430 -777
575 419 -578
507 333 513
546 351 9
335 836 -633
612 486 100
525 550 212
220 126 -558
301 547 -205
646 735 731
901 383 -630
797 329 -582
662 198 -969
394 546 -679
533 614 -424
504 625 159
411 50 -815
170 79 -801
47 647 98
869 207 -634
324 784 -228
446 522 122
74 717 401
619 657 494
364 743 -838
150 745 -203
875 199 -232
318 557 567
321 833 15
427 58 218
832 181 -173
196 395 -957
139 621 -975
221 551 -514
193 773 -566
234 630 -900
431 41 -125
256 19 -927
359 719 -604
395 406 -303
74 406 -454
482 230 -122
803 34 -940
19 324 -689
729 303 425
841 665 153
419 223 307
379 8 705
7 12 -474
847 338 498
171 863 -788
897 265 225
563 422 233
423 528 -65
238 224 299
15 633 -550
24 301 -719
510 92 360
725 487 -812
63 446 -13
293 258 19
216 185 -311
446 803 473
790 361 -279
454 687 -277
108 469 826
879 402 724
582 854 343
236 880 565
197 66 -421
369 278 -214
18 138 -242
421 577 161
594 442 78
898 373 -552
31 243 -804
47 74 -727
603 895 -32
808 171 153
475 367 340
769 418 608
572 473 -752
885 15 -658
409 202 -405
617 96 -803
287 147 57
65 290 123
133 826 -26
508 712 258
789 671 111
830 503 -409
251 103 -885
483 233 -843
108 499 -162
682 108 -834
905 544 -162
768 500 984
791 186 871
893 814 -312
621 384 -450
525 565 940
84 741 -685
247 603 -589
236 473 825
843 593 862
491 244 -853
96 103 176
375 15 660
748 821 505
308 857 7
152 705 -723
386 716 -909
334 581 719
878 543 395
739 828 98
139 655 496
144 788 568
864 650 274
290 92 937
753 456 733
53 169 912
876 863 -256
351 315 189
854 154 -728
50 771 354
368 592 594
161 111 239
147 91 -486
128 778 80
303 170 422
96 591 -819
108 669 -490
503 384 -511
317 29 341
871 390 91
799 430 -406
235 96 -744
338 552 2
39 601 -434
653 839 -917
123 333 496
844 241 887
662 364 -909
411 789 -917
751 350 664
790 852 -422
506 225 952
545 818 -467
846 218 493
557 495 30
76 685 536
429 697 801
113 671 -10
204 252 269
372 661 -66
182 870 -153
821 837 967
237 694 395
202 722 -347
178 791 565
442 13 -137
862 15 343
711 575 859
311 406 470
685 147 -943
3 450 -861
326 110 350
833 378 -588
492 478 1
572 73 727
723 683 159
206 201 -942
188 658 -544
139 73 233
709 1 -34
141 136 -748
713 188 87
5 223 480
47 882 761
460 654 -743
310 224 -586
559 484 -787
615 465 602
284 296 -495
381 26 -125
467 447 118
636 504 -426
292 379 157
134 270 185
656 830 -387
241 192 284
884 345 606
437 538 -553
777 519 -495
865 32 651
487 519 638
721 363 -436
612 293 -918
560 550 792
802 817 -212
530 588 81
66 633 865
680 315 -988
5 644 855
379 749 322
540 668 -457
245 27 -460
726 193 -256
127 631 -8
602 810 972
709 159 658
232 253 512
324 22 642
757 529 214
70 768 70
705 753 172
300 340 -82
751 649 -233
627 629 -999
358 608 -484
353 479 -633
781 867 675
534 734 -861
27 299 -812
540 785 614
386 244 177
336 605 591
12 555 -741
6 378 699
778 84 -963
4 45 -585
263 665 -27
625 875 863
43 739 -467
677 618 -770
724 438 923
651 599 -227
348 251 -256
815 101 31
74 739 -966
328 100 -810
448 218 -787
246 774 525
689 77 -440
143 551 -196
386 286 -787
506 561 38
147 533 -289
410 816 982
686 156 143
398 762 825
314 266 79
464 146 -494
668 785 -402
54 131 -799
615 561 869
116 665 -202
188 40 -468
761 779 -518
168 507 -767
877 242 526
71 235 -736
793 392 422
121 490 363
157 56 -89
339 724 849
683 813 -742
65 421 -51
715 792 398
437 614 325
806 503 592
377 65 274
530 621 -581
312 617 -24
647 279 482
652 840 -22
320 577 -356
232 162 93
182 751 85
116 185 -239
662 596 -373
588 423 816
705 436 1
417 667 -319
422 393 -498
492 45 -870
888 212 651
510 201 -836
628 332 666
593 435 -660
595 783 -172
407 74 769
890 271 -675
847 198 -287
703 816 478
378 475 685
841 199 273
603 209 -980
120 246 -751
846 786 -758
709 37 -808
202 868 -5
905 833 -745
613 157 934
209 867 650
115 468 -87
551 865 313
411 8 -966
382 283 -104
867 644 887
314 659 197
897 542 -382
826 229 -570
895 368 -580
186 474 268
360 108 -34
249 902 -74
763 637 -832
24 583 812
531 17 -673
96 817 428
142 876 870
320 226 -277
696 285 585
444 233 -600
363 59 759
135 551 372
686 677 -717
712 37 582
515 52 -285
169 883 126
376 282 -607
901 726 -593
889 670 -792
328 580 -623
420 470 561
335 803 -414
589 850 864
514 685 769
